Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
26	100	4	96	2772	80	3454	1953320	1956774	2	0	0	1	1	3	5	46.9999999983981	53	57		9					13817.7484019	
27	100	4	96	2208	51	2009	993213	995222	2	0	0	1	1	3	5	35.9999999994598	42	46		5					3601.500004	
28	100	4	96	2484	78	3887	1312427	1316314	2	0	0	1	1	3	5	55.9999999987334	64	68		14					9223.1453233	
29	100	3	97	2562	78	3341	993256	996597	2	0	0	1	1	3	5	50.9999999996088	58	61		13					3601.3180026	
0	20	1	19	72	2	6	23	29	3	0	0	1	1	3	5	0	6	7		0					0.2149813	
1	20	1	19	70	1	13	0	13	3	0	0	1	1	3	5	1.4432899320127E-15	7	7		0					0.0749949	
2	20	1	19	82	5	37	1	38	3	0	0	1	1	3	5	1	10	11		2					0.1319972	
3	20	2	18	106	3	13	376	389	3	0	0	1	1	3	5	2.00000000000009	8	10		0					0.4399999	
4	20	0	20	127	0	113	0	113	3	0	0	1	1	3	5	5.99999999999997	12	12		0					0.0639977	
5	20	0	20	45	0	19	0	19	3	0	0	1	1	3	5	0	3	3		0					0.0179967	
6	20	0	20	73	1	16	0	16	3	0	0	1	1	3	5	0	7	7		1					0.0179976	
7	20	1	19	106	1	33	114	147	3	0	0	1	1	3	5	0	9	10		1					0.1240002	
8	20	3	17	84	1	47	1533	1580	3	0	0	1	1	3	5	4	10	13		0					5.8900013	
9	20	0	20	101	1	64	0	64	3	0	0	1	1	3	5	1.99999999999999	10	10		0					0.1059963	
10	20	1	19	78	2	26	85	111	3	0	0	1	1	3	5	0	7	7		0					0.0499993	
11	20	1	19	139	3	64	1984	2048	3	0	0	1	1	3	5	1.99999999999991	12	13		1					15.1110014	
12	20	1	19	119	8	52	1743	1795	3	0	0	1	1	3	5	5.99999999999927	16	17		6					0.8909997	
13	20	0	20	106	8	20	0	20	3	0	0	1	1	3	5	4	12	12		3					0.0179982	
14	20	2	18	69	1	1	100	101	3	0	0	1	1	3	5	0	7	9		1					0.0530019	
15	20	1	19	84	1	0	8	8	3	0	0	1	1	3	5	0	2	3		0					0.0100006	
16	20	1	19	91	4	12	165	177	3	0	0	1	1	3	5	0	7	8		2					0.0759989	
17	20	1	19	47	2	0	0	0	3	0	0	1	1	3	5	0	0	0		0					0	
18	20	0	20	128	1	47	0	47	3	0	0	1	1	3	5	1.99999999999999	9	9		1					0.0279999	
19	20	0	20	79	1	0	0	0	3	0	0	1	1	3	5	0	0	0		0					0.0010033	
20	20	0	20	50	0	0	0	0	3	0	0	1	1	3	5	0	0	0		0					0	
21	20	0	20	117	7	53	0	53	3	0	0	1	1	3	5	3.99999999999998	11	11		3					0.0240037	
22	20	2	18	71	1	2	116	118	3	0	0	1	1	3	5	0	6	8		0					0.0470103	
23	20	0	20	122	5	28	0	28	3	0	0	1	1	3	5	2	10	10		3					0.0170132	
24	20	1	19	128	5	76	902	978	3	0	0	1	1	3	5	4.00000000000005	14	15		3					1.4370009	
25	20	0	20	41	0	2	0	2	3	0	0	1	1	3	5	0	2	2		0					0.0029989	
26	20	0	20	93	4	9	0	9	3	0	0	1	1	3	5	0	5	5		0					0.0089993	
27	20	0	20	87	1	29	0	29	3	0	0	1	1	3	5	0	8	8		1					0.019006	
28	20	1	19	121	3	134	1498	1632	3	0	0	1	1	3	5	3	10	11		1					8.1580011	
29	20	0	20	76	6	7	0	7	3	0	0	1	1	3	5	0	7	7		2					0.0109978	
0	50	1	49	506	23	84	1411	1495	3	0	0	1	1	3	5	12.0000000000014	22	23		6					0.655981	
1	50	2	48	558	15	246	24791	25037	3	0	0	1	1	3	5	14.9999999999709	25	26		4					3601.5909995	
2	50	1	49	535	43	315	4440	4755	3	0	0	1	1	3	5	19.0000000000013	28	29		11					12.6639846	
3	50	3	47	743	26	400	45777	46177	3	0	0	1	1	3	5	27.0000000000012	36	39		7					3601.8189785	
4	50	0	50	668	28	732	0	732	3	0	0	1	1	3	5	18.9999999999995	28	28		7					0.4029855	
5	50	2	48	412	1	226	23198	23424	3	0	0	1	1	3	5	8.00000000000291	15	17		0					344.2900006	
6	50	2	48	373	18	113	3231	3344	3	0	0	1	1	3	5	6.99999999999971	16	18		3					119.1250138	
7	50	1	49	671	16	561	9026	9587	3	0	0	1	1	3	5	20.0000000000095	30	31		4					106.8709986	
8	50	6	44	557	14	287	75499	75786	3	0	0	1	1	3	5	19.999999999979	27	32		4					3608.9450007	
9	50	2	48	675	17	1007	126259	127266	3	0	0	1	1	3	5	20.9999999999953	31	33		4					3603.5590004	
10	50	4	46	679	11	530	122904	123434	3	0	0	1	1	3	5	21.9999999999953	31	33		4					3601.3109996	
11	50	1	49	769	16	484	62689	63173	3	0	0	1	1	3	5	22.9999999999849	32	33		5					3603.1710002	
12	50	4	46	525	30	323	35907	36230	3	0	0	1	1	3	5	20.9999999999913	30	34		11					844.9990177	
13	50	0	50	658	18	389	0	389	3	0	0	1	1	3	5	20.9999999999999	30	30		6					1.2559807	
14	50	2	48	549	13	120	14138	14258	3	0	0	1	1	3	5	11.0000000000047	19	21		3					3600.4630178	
15	50	2	48	667	29	504	53424	53928	3	0	0	1	1	3	5	18.0000000000268	28	30		7					3601.3749844	
16	50	1	49	558	20	444	6566	7010	3	0	0	1	1	3	5	7.00000000000109	15	16		1					779.6290014	
17	50	2	48	487	20	200	7649	7849	3	0	0	1	1	3	5	12.0000000000019	21	23		6					53.1500167	
18	50	3	47	596	24	234	10432	10666	3	0	0	1	1	3	5	21.0000000000017	29	31		7					28.3389808	
19	50	2	48	502	15	210	21507	21717	3	0	0	1	1	3	5	9.99999999999651	17	18		3					497.933001	
20	50	0	50	474	33	378	0	378	3	0	0	1	1	3	5	10.0000000000001	19	19		8					0.0960016	
21	50	3	47	524	29	282	31947	32229	3	0	0	1	1	3	5	14.9999999999959	24	26		6					3603.2840166	
22	50	3	47	397	25	119	12668	12787	3	0	0	1	1	3	5	13.9999999999919	23	26		6					338.32701	
23	50	1	49	660	23	503	9560	10063	3	0	0	1	1	3	5	22.9999999999994	32	33		7					15.8789966	
