Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
15	20	1	19	84	1	0	8	8	4	0	0	1	1	3	5	0	2	3	2	3	0	0				0.0339995	2	2	0	0	0	
16	20	1	19	91	4	12	165	177	4	0	0	1	1	3	5	0	7	8	7	8	2	2				0.0730007	2	7	0	0	0	
17	20	1	19	47	2	0	0	0	4	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0080011	1	0	0	
18	20	0	20	128	1	47	0	47	4	0	0	1	1	3	5	0	9	9	9	9	1	1				0.0639953	2	9	0	0	0	
19	20	0	20	79	1	0	0	0	4	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0090027	1	0	0	
20	20	0	20	50	0	0	0	0	4	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0089991	1	0	0	
21	20	0	20	117	7	53	0	53	4	0	0	1	1	3	5	2	11	11	11	11	3	3				1.0260012	2	11	2	2	2	
22	20	2	18	71	1	2	116	118	4	0	0	1	1	3	5	0	6	8	6	7	0	0				0.0829994	2	6	0	0	0	
23	20	0	20	122	5	28	0	28	4	0	0	1	1	3	5	0	10	10	10	10	3	3				0.0570115	2	10	-1.77635683940025E-15	0	-1.77635683940025E-15	
24	20	1	19	128	5	76	902	978	4	0	0	1	1	3	5	3	14	15	14	15	3	3				4.3940015	2	14	3	3	3	
25	20	0	20	41	0	2	0	2	4	0	0	1	1	3	5	0	2	2	2	2	0	0				0.0249818	2	2	0	0	0	
26	20	0	20	93	4	9	0	9	4	0	0	1	1	3	5	0	5	5	5	5	0	0				0.0360062	2	5	0	0	0	
27	20	0	20	87	1	29	0	29	4	0	0	1	1	3	5	0	8	8	8	8	1	1				0.055996	2	8	0	0	0	
28	20	1	19	121	3	134	1498	1632	4	0	0	1	1	3	5	1	10	11	10	11	1	1				1.5630192	3	10	2	2	1	1	1	
29	20	0	20	76	6	7	0	7	4	0	0	1	1	3	5	0	7	7	7	7	2	2				0.0320124	2	7	0	0	0	
0	50	1	49	506	23	84	1411	1495	4	0	0	1	1	3	5	10	22	23	22	23	6	6				35.1179803	2	22	11	10	10	
1	50	2	48	558	15	246	24791	25037	4	0	0	1	1	3	5	13	25	27	25	26	3	4				548.4368828	2	25	13	13	13	
2	50	1	49	535	43	315	4440	4755	4	0	0	1	1	3	5	18	28	29	28	29	10	9				1045.6293719	2	28	18	18	18	
3	50	3	47	743	26	400	45777	46177	4	0	0	1	1	3	5	28	36	38	36	38	7	7				3640.2915113	2	36	29	28	28	
4	50	0	50	668	28	732	0	732	4	0	0	1	1	3	5	17	28	28	28	28	6	7				50.9070015	2	28	16.5	17	17	
5	50	2	48	412	1	226	23198	23424	4	0	0	1	1	3	5	6	15	16	15	17	0	0				266.3590155	2	15	6	6	6	
6	50	2	48	373	18	113	3231	3344	4	0	0	1	1	3	5	5	17	19	17	19	4	3				33.1190741	2	17	7	5	5	
7	50	1	49	671	16	561	9026	9587	4	0	0	1	1	3	5	17	30	31	30	31	4	4				44.8300036	2	30	18	17	17	
8	50	6	44	557	14	287	75499	75786	4	0	0	1	1	3	5	18	27	33	27	33	4	4				3647.0143804	2	27	23	18	18	
9	50	2	48	675	17	1007	126259	127266	4	0	0	1	1	3	5	19	31	33	31	33	4	4				3662.1363158	2	31	21	19	21.0000000000002	
10	50	4	46	679	11	530	122904	123434	4	0	0	1	1	3	5	23	31	35	31	34	4	4				3697.7639862	2	31	25.0000000000002	23	24	
11	50	1	49	769	16	484	62689	63173	4	0	0	1	1	3	5	24	32	33	32	33	5	4				3691.1102741	3	32	24	25	24	24	24	
12	50	4	46	525	30	323	35907	36230	4	0	0	1	1	3	5	20	30	34	30	34	11	11				3668.4550979	3	30	22	21	20	20	20	
13	50	0	50	658	18	389	0	389	4	0	0	1	1	3	5	20	30	30	30	30	6	6				408.7330614	3	30	20	21	20	20	20	
14	50	2	48	549	13	120	14138	14258	4	0	0	1	1	3	5	9	19	21	19	21	3	3				559.2783466	2	19	10	9	9	
15	50	2	48	667	29	504	53424	53928	4	0	0	1	1	3	5	15	28	30	28	30	6	6				3622.5570962	2	28	17	15	15	
16	50	1	49	558	20	444	6566	7010	4	0	0	1	1	3	5	6	15	16	15	16	1	1				62.0342193	2	15	6	6	6	
17	50	2	48	487	20	200	7649	7849	4	0	0	1	1	3	5	9	21	23	21	23	6	6				286.9322066	2	21	11.0000000000002	9	9	
18	50	3	47	596	24	234	10432	10666	4	0	0	1	1	3	5	19	29	30	29	32	7	7				2387.5003543	2	29	20	19	19	
19	50	2	48	502	15	210	21507	21717	4	0	0	1	1	3	5	8	17	19	17	18	4	3				9.7770048	2	17	8.00000000000001	8	8	
20	50	0	50	474	33	378	0	378	4	0	0	1	1	3	5	7	19	19	19	19	8	7				0.2799892	2	19	7.00000000000001	7	7	
21	50	3	47	524	29	282	31947	32229	4	0	0	1	1	3	5	14	24	27	24	27	6	6				3620.0313642	2	24	16	14	14	
22	50	3	47	397	25	119	12668	12787	4	0	0	1	1	3	5	12	23	26	23	26	6	6				3867.0454935	3	23	15	13	12	12	12	
23	50	1	49	660	23	503	9560	10063	4	0	0	1	1	3	5	21	32	33	32	33	7	7				2815.2818177	3	32	22	22	21	21	21	
24	50	4	46	517	18	399	26775	27174	4	0	0	1	1	3	5	13	23	26	23	26	6	7				3612.685614	2	23	15.9999999999998	13	13	
25	50	1	49	571	23	477	39537	40014	4	0	0	1	1	3	5	14	26	27	26	27	6	6				1665.1095285	2	26	14	14	14	
26	50	2	48	700	40	474	67339	67813	4	0	0	1	1	3	5	21	33	35	33	35	9	9				3624.7789841	2	33	22	21	21	
27	50	2	48	658	12	398	69853	70251	4	0	0	1	1	3	5	16	25	27	25	27	4	3				3653.8591033	3	25	16	16	15	16	16	
28	50	3	47	515	20	487	57082	57569	4	0	0	1	1	3	5	14	23	25	23	26	5	5				3631.2796968	2	23	15	14	15	
29	50	1	49	580	17	481	34551	35032	4	0	0	1	1	3	5	16	26	27	26	27	4	4				3613.0592985	2	26	16	16	16	
